Strain,Soil,Root,Rhizosphere,Sludge,Sand,mud,rhizome,sediment,nodule,Soil2,Root2,Rhizosphere2,Sludge2,Sand2,mud2,rhizome2,sediment2,nodule2,total_words,final
Clostridium_acetobutylicum_EA_2018,6,0,0,1,1,0,0,1,0,1.45631068,0,0,0.242718447,0.242718447,0,0,0.242718447,0,412,1
Clostridium_acidurici_9a_DSM_604,3,0,0,1,1,0,0,0,0,0.92879257,0,0,0.309597523,0.309597523,0,0,0,0,323,1
Clostridium_beijerinckii_NCIMB_8052,7,2,0,0,0,0,0,1,0,1.75879397,0.502512563,0,0,0,0,0,0.251256281,0,398,1
Clostridium_botulinum_Ba4_657,4,2,2,1,0,1,0,0,0,0.842105263,0.421052632,0.421052632,0.210526316,0,0.210526316,0,0,0,475,1
Clostridium_botulinum_BKT015925,8,0,0,1,0,0,0,3,0,1.937046005,0,0,0.242130751,0,0,0,0.726392252,0,413,1
Clostridium_botulinum_BoNTA1_Hall,7,2,0,0,0,1,0,0,0,1.211072664,0.346020761,0,0,0,0.173010381,0,0,0,578,1
Clostridium_botulinum_BoNTA3_Loch_Maree,7,0,0,1,0,1,0,1,0,1.388888889,0,0,0.198412698,0,0.198412698,0,0.198412698,0,504,1
Clostridium_botulinum_type_A_-_Hall,8,2,0,0,0,0,0,1,0,1.355932203,0.338983051,0,0,0,0,0,0.169491525,0,590,1
Clostridium_cellulolyticum_H10,8,0,0,1,0,1,0,3,0,2.06185567,0,0,0.257731959,0,0.257731959,0,0.773195876,0,388,1
Clostridium_cellulovorans_743B_ATCC_35296,4,0,0,1,0,0,0,0,0,1.646090535,0,0,0.411522634,0,0,0,0,0,243,1
Clostridium_kluyveri_DSM_555,3,0,0,0,0,6,0,1,0,0.733496333,0,0,0,0,1.466992665,0,0.244498778,0,409,1
Clostridium_kluyveri_NBRC_12016,6,0,0,3,0,2,0,1,0,1.558441558,0,0,0.779220779,0,0.519480519,0,0.25974026,0,385,1
Clostridium_ljungdahlii_PETC_DSM_13528,2,0,0,2,0,1,0,0,0,0.956937799,0,0,0.956937799,0,0.4784689,0,0,0,209,1
Clostridium_novyi_NT,9,1,0,0,0,1,0,0,0,1.867219917,0.20746888,0,0,0,0.20746888,0,0,0,482,1
Clostridium_pasteurianum_BC1,6,1,0,1,1,0,0,3,1,1.336302895,0.222717149,0,0.222717149,0.222717149,0,0,0.668151448,0.222717149,449,1
Clostridium_perfringens_13,8,0,0,2,0,0,0,4,0,1.70575693,0,0,0.426439232,0,0,0,0.852878465,0,469,1
Clostridium_perfringens_ATCC_13124,4,3,0,2,0,0,0,2,0,0.93676815,0.702576112,0,0.468384075,0,0,0,0.468384075,0,427,1
Clostridium_phytofermentans_ISDg,8,1,0,0,0,1,0,0,0,2.01511335,0.251889169,0,0,0,0.251889169,0,0,0,397,1
Clostridium_saccharoperbutylacetonicum_DSM_14923,9,0,0,1,0,0,0,2,0,2.493074792,0,0,0.27700831,0,0,0,0.55401662,0,361,1
Clostridium_stercorarium_stercorarium_DSM_8532,3,2,0,3,0,0,0,2,0,0.717703349,0.4784689,0,0.717703349,0,0,0,0.4784689,0,418,1
Clostridium_sticklandii_DSM_519,2,0,0,1,0,3,0,1,0,0.539083558,0,0,0.269541779,0,0.808625337,0,0.269541779,0,371,1
Clostridium_thermocellum_ATCC_27405,6,0,1,0,0,0,0,1,0,1.550387597,0,0.258397933,0,0,0,0,0.258397933,0,387,1
Collimonas_fungivorans_Ter331,5,6,0,0,0,0,0,0,0,1.272264631,1.526717557,0,0,0,0,0,0,0,393,1
Comamonas_testosteroni_CNB-1,2,0,0,7,0,0,0,0,0,0.481927711,0,0,1.686746988,0,0,0,0,0,415,1
Conexibacter_woesei_ID131577_DSM_14684,7,0,0,0,0,0,0,0,0,1.960784314,0,0,0,0,0,0,0,0,357,1
Corallococcus_coralloides_DSM_2259,10,1,0,0,0,0,0,0,0,2.427184466,0.242718447,0,0,0,0,0,0,0,412,1
Corynebacterium_casei_LMG_S-19264,5,1,0,1,1,0,0,0,0,1.628664495,0.325732899,0,0.325732899,0.325732899,0,0,0,0,307,1
Corynebacterium_efficiens_YS-314,10,0,0,0,0,0,0,0,0,2.604166667,0,0,0,0,0,0,0,0,384,1
Corynebacterium_glutamicum_Kalinowski_ATCC_13032,9,1,0,0,0,0,0,0,0,1.778656126,0.197628458,0,0,0,0,0,0,0,506,1
Corynebacterium_glutamicum_Nakagawa_ATCC_13032,10,0,0,0,0,0,0,0,0,1.960784314,0,0,0,0,0,0,0,0,510,1
Corynebacterium_glutamicum_R,10,1,0,0,0,0,0,0,0,2.421307506,0.242130751,0,0,0,0,0,0,0,413,1
Corynebacterium_halotolerans_YIM_70093_DSM_44683,10,0,0,0,0,0,0,1,0,2.638522427,0,0,0,0,0,0,0.263852243,0,379,1
Corynebacterium_terpenotabidum_Y-11,7,1,0,0,0,0,0,1,0,1.80878553,0.258397933,0,0,0,0,0,0.258397933,0,387,1
Corynebacterium_variabile_DSM_44702,10,0,0,0,0,0,0,0,0,2.232142857,0,0,0,0,0,0,0,0,448,1
Coxiella_burnetii_Nine_Mile_phase_I__RSA_493,6,0,0,0,3,0,0,0,1,1.001669449,0,0,0,0.500834725,0,0,0,0.166944908,599,1
Cryptococcus_neoformans_var_neoformans_JEC_21,7,3,0,0,0,0,0,0,0,1.470588235,0.630252101,0,0,0,0,0,0,0,476,1
Cupriavidus_metallidurans_CH34,8,0,0,2,1,0,0,0,0,2.07253886,0,0,0.518134715,0.259067358,0,0,0,0,386,1
Cupriavidus_necator_JMP134,8,0,0,0,0,0,0,1,0,2.139037433,0,0,0,0,0,0,0.267379679,0,374,1
Cupriavidus_necator_N-1_ATCC_43291,9,0,0,1,0,0,0,0,0,1.99556541,0,0,0.22172949,0,0,0,0,0,451,1
Cupriavidus_taiwanensis_LMG_19424,2,5,0,0,0,0,0,0,8,0.529100529,1.322751323,0,0,0,0,0,0,2.116402116,378,1
Cyanothece_sp._PCC_7424,5,2,0,0,0,0,0,0,0,1.269035533,0.507614213,0,0,0,0,0,0,0,394,1
Cyanothece_sp._PCC_7425,7,1,0,0,0,0,0,0,1,1.670644391,0.238663484,0,0,0,0,0,0,0.238663484,419,1
Cyanothece_sp._PCC_7822,4,1,0,2,0,0,0,1,1,0.952380952,0.238095238,0,0.476190476,0,0,0,0.238095238,0.238095238,420,1
Cyanothece_sp._PCC_8801,4,2,0,0,0,1,0,0,1,0.985221675,0.492610837,0,0,0,0.246305419,0,0,0.246305419,406,1
Cyanothece_sp._PCC_8802,5,2,0,0,0,0,0,0,1,1.070663812,0.428265525,0,0,0,0,0,0,0.214132762,467,1
Cylindrospermum_stagnale_PCC_7417,7,2,0,0,0,0,0,1,0,1.902173913,0.543478261,0,0,0,0,0,0.27173913,0,368,1
Cytophaga_hutchinsonii_ATCC_33406,10,0,0,0,0,1,0,0,0,2.906976744,0,0,0,0,0.290697674,0,0,0,344,1
Dechloromonas_aromatica_RCB,6,0,0,0,0,0,0,4,0,1.5625,0,0,0,0,0,0,1.041666667,0,384,1
Dehalobacter_restrictus_DSM_9455,5,0,0,0,0,0,0,6,0,1.237623762,0,0,0,0,0,0,1.485148515,0,404,1
Deinococcus_deserti_VCD115,1,0,0,0,10,0,0,0,0,0.274725275,0,0,0,2.747252747,0,0,0,0,364,1
Deinococcus_gobiensis_I-0_DSM_21396,0,0,0,1,4,0,0,2,0,0,0,0,0.326797386,1.307189542,0,0,0.653594771,0,306,1
Deinococcus_maricopensis_LB-34_DSM_21211,1,2,0,1,0,1,0,0,0,0.36900369,0.73800738,0,0.36900369,0,0.36900369,0,0,0,271,1
Deinococcus_peraridilitoris_KR-200_DSM_19664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
Deinococcus_proteolyticus_MRP_DSM_20540,2,0,0,1,0,0,0,0,0,1.342281879,0,0,0.67114094,0,0,0,0,0,149,1
Deinococcus_radiodurans_ATCC_BAA-816,7,0,0,0,1,0,0,2,0,1.612903226,0,0,0,0.230414747,0,0,0.460829493,0,434,1
Delftia_acidovorans_SPH-1,6,0,0,4,0,0,0,0,0,1.398601399,0,0,0.932400932,0,0,0,0,0,429,1
Delftia_sp._Cs1-4,9,1,0,1,0,0,0,1,0,2.013422819,0.223713647,0,0.223713647,0,0,0,0.223713647,0,447,1
Denitrovibrio_acetiphilus_N2460_DSM_12809,1,0,0,2,0,0,0,0,0,0.571428571,0,0,1.142857143,0,0,0,0,0,175,1
Desulfarculus_baarsii_2st14_DSM_2075,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.806451613,0,0.806451613,0,124,1
Desulfitobacterium_dichloroeliminans_LMG_P-21439,4,1,0,1,0,0,0,2,0,1.123595506,0.280898876,0,0.280898876,0,0,0,0.561797753,0,356,1
Desulfitobacterium_hafniense_Y51,7,0,0,2,0,0,0,2,0,1.871657754,0,0,0.534759358,0,0,0,0.534759358,0,374,1
Desulfobulbus_propionicus_1pr3_DSM_2032,0,0,0,1,0,4,0,5,0,0,0,0,0.23255814,0,0.930232558,0,1.162790698,0,430,1
Desulfococcus_oleovorans_Hxd3,0,1,0,1,0,2,0,5,0,0,0.294985251,0,0.294985251,0,0.589970501,0,1.474926254,0,339,1
Desulfomicrobium_baculatum_X_DSM_4028,3,0,0,2,0,0,0,4,0,0.639658849,0,0,0.426439232,0,0,0,0.852878465,0,469,1
Desulfosporosinus_acidiphilus_SJ4_DSM_22704,2,0,0,0,0,0,0,4,0,0.615384615,0,0,0,0,0,0,1.230769231,0,325,1
Desulfosporosinus_meridiei_S10_DSM_13257,3,0,0,0,0,0,0,2,0,1.630434783,0,0,0,0,0,0,1.086956522,0,184,1
Desulfosporosinus_orientis_Singapore_I_DSM_765,8,0,0,0,0,0,0,3,0,2.02020202,0,0,0,0,0,0,0.757575758,0,396,1
Desulfotomaculum_carboxydivorans_CO-1-SRB_DSM_14880,0,0,0,6,0,0,0,1,0,0,0,0,1.764705882,0,0,0,0.294117647,0,340,1
Desulfotomaculum_gibsoniae_Groll_DSM_7213,1,2,0,1,0,1,0,2,0,0.305810398,0.611620795,0,0.305810398,0,0.305810398,0,0.611620795,0,327,1
Desulfotomaculum_kuznetsovii_17_DSM_6115,2,0,0,2,0,6,0,2,0,0.469483568,0,0,0.469483568,0,1.408450704,0,0.469483568,0,426,1
Desulfotomaculum_ruminis_DL_DSM_2154,4,0,0,0,2,1,0,1,0,1.017811705,0,0,0,0.508905852,0.254452926,0,0.254452926,0,393,1
Desulfovibrio_aespoeensis_Aspo-2_DSM_10631,4,0,0,0,0,0,0,5,0,1.212121212,0,0,0,0,0,0,1.515151515,0,330,1
Desulfovibrio_africanus_Walvis_Bay,4,0,1,0,0,0,0,5,0,0.93676815,0,0.234192037,0,0,0,0,1.170960187,0,427,1
Desulfovibrio_alaskensis_G20,0,0,0,2,0,0,0,8,0,0,0,0,0.479616307,0,0,0,1.918465228,0,417,1
Desulfovibrio_magneticus_RS-1,2,3,0,0,0,0,0,5,0,0.492610837,0.738916256,0,0,0,0,0,1.231527094,0,406,1
Desulfovibrio_salexigens_DSM_2638,0,1,0,1,0,2,0,5,0,0,0.248756219,0,0.248756219,0,0.497512438,0,1.243781095,0,402,1
Desulfovibrio_vulgaris_Miyazaki_F,1,3,0,2,0,0,0,1,0,0.220264317,0.660792952,0,0.440528634,0,0,0,0.220264317,0,454,1
Desulfovibrio_vulgaris_RCH1,6,1,0,0,1,0,0,5,0,1.617250674,0.269541779,0,0,0.269541779,0,0,1.347708895,0,371,1
Desulfovibrio_vulgaris_vulgaris_Hildenborough,4,0,0,0,0,0,0,4,0,1.092896175,0,0,0,0,0,0,1.092896175,0,366,1
Desulfurococcus_mucosus_071_DSM_2162,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4.87804878,0,41,1
Dyella_japonica_A8,10,0,0,0,0,0,0,0,0,2.739726027,0,0,0,0,0,0,0,0,365,1
Ensifer_adhaerens_OV14,2,2,4,0,0,0,0,0,0,0.488997555,0.488997555,0.97799511,0,0,0,0,0,0,409,1
Ensifer_fredii_HH103,3,3,1,0,0,0,0,0,3,0.694444444,0.694444444,0.231481481,0,0,0,0,0,0.694444444,432,1
Ensifer_fredii_NGR234,2,7,1,0,0,0,0,0,6,0.45045045,1.576576577,0.225225225,0,0,0,0,0,1.351351351,444,1
Ensifer_fredii_USDA_257,1,8,0,0,0,0,0,0,6,0.246305419,1.97044335,0,0,0,0,0,0,1.477832512,406,1
Ensifer_medicae_WSM419,1,5,0,0,0,0,0,0,8,0.240384615,1.201923077,0,0,0,0,0,0,1.923076923,416,1
Ensifer_meliloti_1021,5,5,1,0,0,0,0,0,4,1.231527094,1.231527094,0.246305419,0,0,0,0,0,0.985221675,406,1
Ensifer_meliloti_2011,5,7,0,0,0,0,0,0,2,1.17370892,1.643192488,0,0,0,0,0,0,0.469483568,426,1
Ensifer_meliloti_AK83_DSM_23913,3,0,0,0,0,0,0,0,0,1.923076923,0,0,0,0,0,0,0,0,156,1
Ensifer_meliloti_BL225C,4,3,0,0,0,0,0,0,5,0.911161731,0.683371298,0,0,0,0,0,0,1.138952164,439,1
Ensifer_meliloti_GR4,2,2,2,0,0,0,0,0,3,0.462962963,0.462962963,0.462962963,0,0,0,0,0,0.694444444,432,1
Ensifer_meliloti_Rm41,1,3,3,0,0,0,0,0,5,0.198807157,0.596421471,0.596421471,0,0,0,0,0,0.994035785,503,1
Ensifer_meliloti_SM11,3,2,1,0,0,0,0,0,2,0.606060606,0.404040404,0.202020202,0,0,0,0,0,0.404040404,495,1
Enterobacter_cloacae_dissolvens_SDM,5,4,0,0,0,0,0,0,0,1.225490196,0.980392157,0,0,0,0,0,0,0,408,1
Enterobacter_cloacae_dissolvens_SP1,4,2,4,0,0,0,0,0,1,1.092896175,0.546448087,1.092896175,0,0,0,0,0,0.273224044,366,1
Enterobacter_cloacae_SCF1,8,0,0,0,0,0,2,0,0,2.077922078,0,0,0,0,0,0.519480519,0,0,385,1
Enterobacter_sp._R4-368,3,5,0,0,0,1,0,0,0,0.659340659,1.098901099,0,0,0,0.21978022,0,0,0,455,1
Enterococcus_faecium_NRRL_B-2354,2,2,0,0,1,0,0,0,0,0.472813239,0.472813239,0,0,0.236406619,0,0,0,0,423,1
Escherichia_coli_W_ATCC_9637,4,2,0,1,0,0,0,0,2,0.968523002,0.484261501,0,0.242130751,0,0,0,0,0.484261501,413,1
Eubacterium_acidaminophilum_al-2_DSM_3953,2,0,0,2,0,3,0,1,0,0.495049505,0,0,0.495049505,0,0.742574257,0,0.247524752,0,404,1
Eubacterium_eligens_ATCC_27750,5,2,0,0,1,0,0,2,0,1.336898396,0.534759358,0,0,0.267379679,0,0,0.534759358,0,374,1
Exiguobacterium_sibiricum_255-15_DSM_17290,4,0,1,0,0,1,0,3,0,0.902934537,0,0.225733634,0,0,0.225733634,0,0.677200903,0,443,1
Exiguobacterium_sp._MH3,0,0,11,0,0,0,0,1,0,0,0,2.820512821,0,0,0,0,0.256410256,0,390,1
Ferroplasma_acidarmanus_Fer1,6,1,0,1,1,0,0,1,0,1.492537313,0.248756219,0,0.248756219,0.248756219,0,0,0.248756219,0,402,1
Fervidobacterium_pennivorans_Ven_5_DSM_9078,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2.380952381,0,2.380952381,0,42,1
Fimbriimonas_ginsengisoli_Gsoil_348,7,1,0,0,0,0,0,0,0,3.723404255,0.531914894,0,0,0,0,0,0,0,188,1
Flavobacterium_johnsoniae_UW101_ATCC_17061,6,0,1,0,0,0,0,2,0,1.405152225,0,0.234192037,0,0,0,0,0.468384075,0,427,1
Flavobacterium_psychrophilum_CSF259-93,4,2,0,0,0,0,0,3,0,1.023017903,0.511508951,0,0,0,0,0,0.767263427,0,391,1
Frankia_alni_ACN14a,2,6,0,0,0,0,0,0,6,0.5,1.5,0,0,0,0,0,0,1.5,400,1
Frankia_sp._CcI3,0,12,0,0,0,0,0,0,7,0,2.905569007,0,0,0,0,0,0,1.694915254,413,1
Frankia_sp._EAN1pec,2,6,0,0,0,0,0,0,7,0.446428571,1.339285714,0,0,0,0,0,0,1.5625,448,1
Frankia_sp._EuI1c,6,4,0,0,0,0,0,0,4,1.298701299,0.865800866,0,0,0,0,0,0,0.865800866,462,1
Gemmatimonadetes_bacterium_KBS708,9,0,0,0,0,0,0,0,0,2.578796562,0,0,0,0,0,0,0,0,349,1
Geobacillus_sp._GHH01,6,1,1,0,1,0,0,1,0,1.442307692,0.240384615,0.240384615,0,0.240384615,0,0,0.240384615,0,416,1
Geobacillus_thermodenitrificans_NG80-2,9,1,0,0,1,1,0,0,1,2.200488998,0.244498778,0,0,0.244498778,0.244498778,0,0,0.244498778,409,1
Geobacter_bemidjiensis_Bem_DSM_16622,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2.116402116,0,189,1
Geobacter_lovleyi_SZ,0,0,0,0,2,0,0,7,0,0,0,0,0,0.483091787,0,0,1.690821256,0,414,1
Geobacter_metallireducens_GS-15,3,0,0,0,0,1,0,7,0,0.737100737,0,0,0,0,0.245700246,0,1.71990172,0,407,1
Geobacter_sp._FRC-32,1,0,0,0,1,0,0,7,0,0.241545894,0,0,0,0.241545894,0,0,1.690821256,0,414,1
Geobacter_sp._M18,2,0,0,1,2,0,0,5,0,0.41322314,0,0,0.20661157,0.41322314,0,0,1.033057851,0,484,1
Geobacter_sp._M21,2,0,1,0,1,0,0,7,0,0.456621005,0,0.228310502,0,0.228310502,0,0,1.598173516,0,438,1
Geobacter_sulfurreducens_KN400,5,2,0,1,0,0,0,2,0,1.138952164,0.455580866,0,0.227790433,0,0,0,0.455580866,0,439,1
Geobacter_sulfurreducens_PCA,4,0,0,2,0,0,0,3,0,1.030927835,0,0,0.515463918,0,0,0,0.773195876,0,388,1
Geobacter_uraniireducens_Rf4,3,1,0,1,0,0,0,6,0,0.75,0.25,0,0.25,0,0,0,1.5,0,400,1
Geodermatophilus_obscurus_G-20_DSM_43160,10,0,2,1,0,0,0,0,0,2.06185567,0,0.412371134,0.206185567,0,0,0,0,0,485,1
Gloeobacter_violaceus_PCC_7421,1,4,0,0,3,0,0,0,1,0.232018561,0.928074246,0,0,0.696055684,0,0,0,0.232018561,431,1
Gluconacetobacter_diazotrophicus_PAl_5_DSM_5601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1
Gluconobacter_oxydans_DSM_3504,3,1,0,0,0,0,0,2,0,0.996677741,0.332225914,0,0,0,0,0,0.664451827,0,301,1
Gordonia_polyisoprenivorans_VH2_DSM_44266,4,1,1,3,0,0,0,0,0,0.941176471,0.235294118,0.235294118,0.705882353,0,0,0,0,0,425,1
Gordonia_sp._KTR9,8,0,1,0,0,0,0,0,0,1.951219512,0,0.243902439,0,0,0,0,0,0,410,1
Granulibacter_bethesdensis_CGDNIH3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
Granulicella_mallensis_MP5ACTX8,9,0,0,0,0,1,0,0,0,2.142857143,0,0,0,0,0.238095238,0,0,0,420,1
Granulicella_tundricola_MP5ACTX9,10,0,0,0,0,0,0,1,0,2.680965147,0,0,0,0,0,0,0.268096515,0,373,1
Haemophilus_parasuis_SH0165,4,2,2,0,0,0,0,0,2,1.108033241,0.55401662,0.55401662,0,0,0,0,0,0.55401662,361,1
Halobacillus_halophilus_DSM_2266,1,0,0,0,1,2,0,3,0,0.259067358,0,0,0,0.259067358,0.518134715,0,0.777202073,0,386,1
Haloferax_volcanii_DS2_ATCC_29605,1,1,0,0,0,2,0,6,0,0.242130751,0.242130751,0,0,0,0.484261501,0,1.452784504,0,413,1
Halomicrobium_mukohataei_arg-2_DSM_12286,2,0,1,0,0,2,0,3,0,0.442477876,0,0.221238938,0,0,0.442477876,0,0.663716814,0,452,1
Halorhodospira_halophila_SL1,4,1,0,2,2,3,0,2,0,1.044386423,0.261096606,0,0.522193211,0.522193211,0.783289817,0,0.522193211,0,383,1
Haloterrigena_turkmenica_VKM_B-1734_DSM_5511,3,1,1,0,0,1,0,3,0,0.721153846,0.240384615,0.240384615,0,0,0.240384615,0,0.721153846,0,416,1
Heliobacterium_modesticaldum_Ice1,2,0,1,1,1,0,0,3,0,0.574712644,0,0.287356322,0.287356322,0.287356322,0,0,0.862068966,0,348,1
Herbaspirillum_seropedicae_SmR1,3,6,2,0,0,0,0,0,0,0.696055684,1.392111369,0.464037123,0,0,0,0,0,0,431,1
Herpetosiphon_aurantiacus_DSM_785,3,2,0,1,1,0,0,2,0,0.785340314,0.523560209,0,0.261780105,0.261780105,0,0,0.523560209,0,382,1
Hydrogenobacter_thermophilus_TK-6_DSM_6534,1,3,0,0,0,0,0,0,0,0.440528634,1.321585903,0,0,0,0,0,0,0,227,1
Hyphomicrobium_denitrificans_1NES1,3,0,0,0,0,0,0,3,0,1.327433628,0,0,0,0,0,0,1.327433628,0,226,1
Hyphomicrobium_nitrativorans_NL23,5,0,0,1,0,0,0,0,0,2.262443439,0,0,0.452488688,0,0,0,0,0,221,1
Hyphomicrobium_sp._MC1,8,0,1,7,0,0,0,0,0,1.847575058,0,0.230946882,1.616628176,0,0,0,0,0,433,1
Ilumatobacter_coccineum_YM16-304,1,0,0,0,9,0,0,1,0,0.29154519,0,0,0,2.623906706,0,0,0.29154519,0,343,1
Ilyobacter_polytropus_CuHBu1_DSM_2926,0,0,0,2,0,5,0,0,0,0,0,0,0.607902736,0,1.519756839,0,0,0,329,1
Ketogulonicigenium_vulgare_WSH-001,3,1,0,0,0,0,0,2,0,0.819672131,0.273224044,0,0,0,0,0,0.546448087,0,366,1
Ketogulonicigenium_vulgare_Y25,3,3,1,2,0,0,0,0,0,0.840336134,0.840336134,0.280112045,0.56022409,0,0,0,0,0,357,1
Kitasatospora_setae_KM-6054_NBRC_14216,5,1,0,1,0,0,0,0,0,1.219512195,0.243902439,0,0.243902439,0,0,0,0,0,410,1
Klebsiella_pneumoniae_NTUH-K2044,9,0,0,0,0,0,0,0,0,2.083333333,0,0,0,0,0,0,0,0,432,1
Klebsiella_pneumoniae_pneumoniae_MGH78578,6,1,0,0,0,0,0,2,0,1.388888889,0.231481481,0,0,0,0,0,0.462962963,0,432,1
Klebsiella_pneumoniae_rhinoscleromatis_SB3432,0,1,0,0,0,0,0,0,0,0,3.571428571,0,0,0,0,0,0,0,28,1
Klebsiella_variicola_At-22,8,2,3,0,0,0,0,0,0,1.941747573,0.485436893,0.72815534,0,0,0,0,0,0,412,1
Kluyveromyces_lactis_NRRL_Y-1140,3,6,0,0,0,0,0,1,0,0.755667506,1.511335013,0,0,0,0,0,0.251889169,0,397,1
Kocuria_rhizophila_DC2201,9,0,1,0,0,0,0,2,0,2.313624679,0,0.257069409,0,0,0,0,0.514138817,0,389,1
Kribbella_flavida_IFO_14399_DSM_17836,9,0,2,0,0,0,0,0,0,2.102803738,0,0.46728972,0,0,0,0,0,0,428,1
Kutzneria_albida_DSM_43870,5,2,0,0,0,0,0,0,0,1.567398119,0.626959248,0,0,0,0,0,0,0,319,1
Lactobacillus_brevis_ATCC_367,3,1,0,0,4,0,0,1,0,0.662251656,0.220750552,0,0,0.883002208,0,0,0.220750552,0,453,1
Leadbetterella_byssophila_4M15_DSM_17132,2,0,0,0,0,0,0,0,0,2.105263158,0,0,0,0,0,0,0,0,95,1
Legionella_longbeachae_NSW150,6,2,0,0,0,0,0,0,0,1.268498943,0.422832981,0,0,0,0,0,0,0,473,1
Legionella_pneumophila_230099_Alcoy,4,0,0,0,0,0,0,2,0,1.215805471,0,0,0,0,0,0,0.607902736,0,329,1
Legionella_pneumophila_Corby,8,1,0,1,0,0,0,0,0,1.538461538,0.192307692,0,0.192307692,0,0,0,0,0,520,1
Legionella_pneumophila_Lens,8,0,0,0,0,0,0,1,1,1.709401709,0,0,0,0,0,0,0.213675214,0.213675214,468,1
Legionella_pneumophila_Paris,8,0,0,0,0,0,0,1,1,1.6,0,0,0,0,0,0,0.2,0.2,500,1
Legionella_pneumophila_pneumonophila_570-CO-H_ATCC_43290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
Legionella_pneumophila_pneumophila_Philadelphia-1,8,0,0,0,0,0,0,1,0,1.568627451,0,0,0,0,0,0,0.196078431,0,510,1
Leptolyngbya_sp._PCC_7376,8,1,0,0,0,1,0,1,0,1.789709172,0.223713647,0,0,0,0.223713647,0,0.223713647,0,447,1
Leptospira_biflexa_Patoc_1_(Ames),7,1,0,1,0,0,0,0,0,1.391650099,0.198807157,0,0.198807157,0,0,0,0,0,503,1
Leptospira_biflexa_Patoc_1_(Paris),8,0,0,1,0,0,0,0,0,1.731601732,0,0,0.216450216,0,0,0,0,0,462,1
Leptospira_borgpetersenii_sv_Hardjo-bovis_JB197,7,0,0,0,0,1,0,0,0,3.365384615,0,0,0,0,0.480769231,0,0,0,208,1
Leptospira_borgpetersenii_sv_Hardjo-bovis_L550,7,0,0,0,0,1,0,0,0,3.333333333,0,0,0,0,0.476190476,0,0,0,210,1
Leptospira_interrogans_sv_Copenhageni_Fiocruz_L1-130,7,0,0,0,0,0,0,0,0,1.40562249,0,0,0,0,0,0,0,0,498,1
Leptospira_interrogans_sv_Lai_56601,13,0,0,0,0,1,0,0,0,2.342342342,0,0,0,0,0.18018018,0,0,0,555,1
Leptospira_interrogans_sv_LAI_IPAV,2,0,0,0,0,1,0,0,0,1.538461538,0,0,0,0,0.769230769,0,0,0,130,1
Leptothrix_cholodnii_SP-6,6,0,3,1,0,0,0,1,0,1.312910284,0,0.656455142,0.218818381,0,0,0,0.218818381,0,457,1
Listeria_innocua_Clip11262,9,0,0,0,1,0,0,0,0,1.923076923,0,0,0,0.213675214,0,0,0,0,468,1
Listeria_monocytogenes_08-5578,8,2,0,0,0,0,0,0,0,1.6563147,0.414078675,0,0,0,0,0,0,0,483,1
Listeria_monocytogenes_08-5923,6,2,0,1,0,0,0,0,0,1.376146789,0.458715596,0,0.229357798,0,0,0,0,0,436,1
Listeria_monocytogenes_10403S,7,2,0,0,0,0,0,0,0,1.58013544,0.451467269,0,0,0,0,0,0,0,443,1
Listeria_monocytogenes_4a_L99,8,1,0,7,0,0,0,0,0,1.646090535,0.205761317,0,1.440329218,0,0,0,0,0,486,1
Listeria_monocytogenes_4b_CLIP_80459,8,1,0,0,0,0,0,0,0,1.459854015,0.182481752,0,0,0,0,0,0,0,548,1
Listeria_monocytogenes_4b_F2365,7,0,0,1,1,0,0,1,0,1.351351351,0,0,0.193050193,0.193050193,0,0,0.193050193,0,518,1
Listeria_monocytogenes_EGD-e,9,0,0,1,0,0,0,0,0,2.068965517,0,0,0.229885057,0,0,0,0,0,435,1
Listeria_monocytogenes_Finland_1988,7,1,0,1,0,0,0,0,0,1.28440367,0.183486239,0,0.183486239,0,0,0,0,0,545,1
Listeria_monocytogenes_FSL_R2-561,9,0,0,0,0,0,0,0,0,1.698113208,0,0,0,0,0,0,0,0,530,1
Listeria_monocytogenes_HCC23,10,0,0,0,0,0,0,0,0,2.169197397,0,0,0,0,0,0,0,0,461,1
Listeria_monocytogenes_J0161_FSL_R2-499,3,2,0,0,0,0,0,0,0,1.204819277,0.803212851,0,0,0,0,0,0,0,249,1
Listeria_monocytogenes_J1-220,6,0,1,1,1,0,0,1,0,1.327433628,0,0.221238938,0.221238938,0.221238938,0,0,0.221238938,0,452,1
Listeria_monocytogenes_J1816,3,0,1,0,1,0,0,1,0,1.401869159,0,0.46728972,0,0.46728972,0,0,0.46728972,0,214,1
Listeria_monocytogenes_M7,6,0,0,0,2,0,0,0,0,1.257861635,0,0,0,0.419287212,0,0,0,0,477,1
